id,release_date,original_title,title,collection,collection_id,budget,revenue,runtime,popularity,vote_average,vote_count,adult,belongs_to_collection,genres,production_companies,spoken_languages,status,tagline,overview,imdb_id,production_countries,original_language
74023,1998-11-03,The First 9½ Weeks,The First 9½ Weeks,9½ Weeks Collection,121195,0,0,100,3.373,4.8,8,False,"{'id': 121195, 'name': '9½ Weeks Collection', 'poster_path': '/w43wrBCvWS0gTremaIaFqaMoKWm.jpg', 'backdrop_path': '/lwajd7A0z7WQ132S0sot6YjFzBU.jpg'}","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 11860, 'logo_path': None, 'name': 'Barnholtz Entertainment', 'origin_country': 'US'}, {'id': 8900, 'logo_path': None, 'name': 'The Carousel Picture Company', 'origin_country': 'LU'}, {'id': 35, 'logo_path': '/wxrHa3nZ1K4zo65p56991INkGo6.png', 'name': 'Lions Gate Films', 'origin_country': 'US'}, {'id': 18873, 'logo_path': None, 'name': 'Centurion', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A journey beyond pleasure,"An investment banker travels to Louisiana to snag the account of an eccentric millionaire but gets involved with his lusty wife, Mardi Gras, and (possibly) a satanic cult. The events in and around New Orleans change him forever and give a new slant on The American Dream.",tt0164026,"[{'iso_3166_1': 'LU', 'name': 'Luxembourg'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
38273,1943-12-17,Calling Dr. Death,Calling Dr. Death,Inner Sanctum Mysteries Collection,1005941,0,0,63,5.772,6.5,34,False,"{'id': 1005941, 'name': 'Inner Sanctum Mysteries Collection', 'poster_path': '/AlMyoNnDCiCHMkRZVe4cbhvg1FC.jpg', 'backdrop_path': '/2N3TytKyTTtGl7kao1FxGfC5gdn.jpg'}","[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}]","[{'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,THE SCREEN'S FIRST INNER SANCTUM MYSTERY!,"Losing his memories of the last few days, neurologist Dr. Steele is told that his wife has been brutally murdered. Steele, aware of his conniving wife's infidelity, believes he may have been the killer and enlists the aid of his pretty nurse Stella to hypnotize him into recovering his lost memories.",tt0035706,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
64078,1945-06-01,The Frozen Ghost,The Frozen Ghost,Inner Sanctum Mysteries Collection,1005941,0,0,61,10.133,6.2,30,False,"{'id': 1005941, 'name': 'Inner Sanctum Mysteries Collection', 'poster_path': '/AlMyoNnDCiCHMkRZVe4cbhvg1FC.jpg', 'backdrop_path': '/2N3TytKyTTtGl7kao1FxGfC5gdn.jpg'}","[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]","[{'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The screen's newest Inner Sanctum Mystery!,"When a man dies of a heart attack, a stage and radio mentalist believes he has willed him to die because he was angry with the man.  Riddled with guilt, the mentalist cancels further shows,  breaks off his engagement to his female partner, who can read minds while in a hypnotic trance, and takes refuge in the eerie wax-museum-cum-home of another woman friend.",tt0037722,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
64075,1944-11-10,Dead Man's Eyes,Dead Man's Eyes,Inner Sanctum Mysteries Collection,1005941,0,0,64,9.72,6.5,22,False,"{'id': 1005941, 'name': 'Inner Sanctum Mysteries Collection', 'poster_path': '/AlMyoNnDCiCHMkRZVe4cbhvg1FC.jpg', 'backdrop_path': '/2N3TytKyTTtGl7kao1FxGfC5gdn.jpg'}","[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]","[{'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Murdered!... But his eyes lived to condemn his killer...!,"Artist David Stuart is blinded by a jealous model whose portrait he is painting. His fiance's father generously offers his eyes for a sight restoring operation. There's only one hitch: Stuart has to wait until after the man dies. Not surprisingly, when the benefactor dies a very premature death, suspicion falls on the artist.",tt0036749,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
64076,1944-03-01,Weird Woman,Weird Woman,Inner Sanctum Mysteries Collection,1005941,0,0,64,8.144,6.03,33,False,"{'id': 1005941, 'name': 'Inner Sanctum Mysteries Collection', 'poster_path': '/AlMyoNnDCiCHMkRZVe4cbhvg1FC.jpg', 'backdrop_path': '/2N3TytKyTTtGl7kao1FxGfC5gdn.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,WEAVING HER WEIRD DEAD SPELL OF VOODOO!,"After bringing his beautiful new wife Paula home to America from a remote island on which she was raised, Professor Norman Reed begins to feel the clash between his world of rational science and hers of bizarre dancing and freaky voodoo rituals. Norman's stuck-up friends also sense Paula's strangeness, and soon their meddling gossip and suspicious scheming push the poor woman to use her magic to defend herself and her husband – and maybe even to kill! Or is it just the power of suggestion...?",tt0037453,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
64077,1945-12-14,Pillow of Death,Pillow of Death,Inner Sanctum Mysteries Collection,1005941,0,0,66,9.373,6.5,22,False,"{'id': 1005941, 'name': 'Inner Sanctum Mysteries Collection', 'poster_path': '/AlMyoNnDCiCHMkRZVe4cbhvg1FC.jpg', 'backdrop_path': '/2N3TytKyTTtGl7kao1FxGfC5gdn.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]","[{'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,HATE! Crawling back from the grave!,"Attorney Wayne Fletcher and his secretary have an affair. When Wayne's wife is found smothered to death, he becomes the prime suspect. As the police investigate the murder, a psychic with questionable motives tries to contact the deceased woman. Soon, Wayne begins seeing visions of his dead wife, and other people involved with the case begin to be killed, one by one.",tt0037989,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
29241,1945-10-05,Strange Confession,Strange Confession,Inner Sanctum Mysteries Collection,1005941,0,0,62,3.716,6.8,22,False,"{'id': 1005941, 'name': 'Inner Sanctum Mysteries Collection', 'poster_path': '/AlMyoNnDCiCHMkRZVe4cbhvg1FC.jpg', 'backdrop_path': '/2N3TytKyTTtGl7kao1FxGfC5gdn.jpg'}","[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]","[{'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Newest Weirdest Shocker,"A scientist who is working on a cure for influenza is victimized by his unscrupulous boss, who releases the vaccine before it's ready, resulting in the death of the scientist's son.",tt0038124,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
10606,1984-10-05,The Philadelphia Experiment,The Philadelphia Experiment,The Philadelphia Experiment Collection,145784,21000000,0,102,22.611,6.105,381,False,"{'id': 145784, 'name': 'The Philadelphia Experiment Collection', 'poster_path': '/kXHLOIczinszbaypy068s4ahPgn.jpg', 'backdrop_path': '/xudPnQgz1n3ZNFu9Co82s3qFoB2.jpg'}","[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 95337, 'logo_path': None, 'name': 'New Pictures Group', 'origin_country': ''}, {'id': 1950, 'logo_path': '/eIoDtHIJKZaZ4hGbKgqC0PzlqJc.png', 'name': 'New World Pictures', 'origin_country': 'US'}, {'id': 11142, 'logo_path': None, 'name': 'Cinema Group Ventures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The experiment that should never have happened 41 years ago...is still going on.,"Based on an ""actual event"" that took place in 1943. About a US Navy Destroyer Escort that disappeared from the Philadelphia Naval Shipyard, and sent two men 40 years into the future to 1984.",tt0087910,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
35610,1993-11-12,Philadelphia Experiment II,Philadelphia Experiment II,The Philadelphia Experiment Collection,145784,5000000,2970,97,14.061,5.0,74,False,"{'id': 145784, 'name': 'The Philadelphia Experiment Collection', 'poster_path': '/kXHLOIczinszbaypy068s4ahPgn.jpg', 'backdrop_path': '/xudPnQgz1n3ZNFu9Co82s3qFoB2.jpg'}","[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 4063, 'logo_path': '/psOuT9ReSYhcBEB5ptnw7D2FdsE.png', 'name': 'Trimark Pictures', 'origin_country': 'US'}]","[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,They cut a hole through time,"It is several years after the events of the first movie, and David Herdeg (the survivor of the Philadelphia Experiment from the first film) and Allison (the woman from 1984 he fell in love with) have married and have a child. David awakes, in agony, to a changed world. Germany won World War II and the United States is now about to mark 50 years as a Nazi conquest.",tt0107819,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
26515,1988-06-09,Pumpkinhead,Pumpkinhead,Pumpkinhead Collection,123256,3500000,4400000,86,24.489,6.4,467,False,"{'id': 123256, 'name': 'Pumpkinhead Collection', 'poster_path': '/3CHL2ezo3OclNNBQ51BRVXHE7Ji.jpg', 'backdrop_path': '/u99y0VLPNLCwI702N35gBwcC14i.jpg'}","[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]","[{'id': 484, 'logo_path': '/y3jYroFE9tjDTx5aSOgecXV732c.png', 'name': 'DEG', 'origin_country': 'US'}, {'id': 29393, 'logo_path': None, 'name': 'Lion Films', 'origin_country': 'US'}, {'id': 60, 'logo_path': '/4YldLvCWQL9VIAHQ2Fu3Ffkh9Si.png', 'name': 'United Artists', 'origin_country': 'US'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A grim fairy tale.,"When a group of teenagers inadvertently kill his only son, Ed Harley seeks the powers of a backwoods witch to bring the child back to life.",tt0095925,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
35979,2007-02-05,Pumpkinhead: Blood Feud,Pumpkinhead: Blood Feud,Pumpkinhead Collection,123256,0,0,95,21.658,5.7,93,False,"{'id': 123256, 'name': 'Pumpkinhead Collection', 'poster_path': '/3CHL2ezo3OclNNBQ51BRVXHE7Ji.jpg', 'backdrop_path': '/u99y0VLPNLCwI702N35gBwcC14i.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}]","[{'id': 2090, 'logo_path': '/jYlUttNqcN5u1pzMQrh5AEhZ27t.png', 'name': 'Motion Picture Corporation of America', 'origin_country': 'US'}, {'id': 5388, 'logo_path': '/i6tbNeVEi7s1uN97s2o0LhEMuF0.png', 'name': 'Sony Pictures Home Entertainment', 'origin_country': 'US'}, {'id': 21727, 'logo_path': None, 'name': 'Lost Junction Films', 'origin_country': 'GB'}, {'id': 2748, 'logo_path': None, 'name': 'Clubdeal', 'origin_country': 'GB'}, {'id': 1370, 'logo_path': '/uch218gB4XWNz3JNhlc65A5Q207.png', 'name': 'Castel Film', 'origin_country': 'RO'}, {'id': 113544, 'logo_path': None, 'name': 'Soho Square Productions No. 4', 'origin_country': ''}, {'id': 10843, 'logo_path': None, 'name': 'Future Films', 'origin_country': 'GB'}, {'id': 4774, 'logo_path': None, 'name': 'Sci Fi Pictures', 'origin_country': ''}, {'id': 63961, 'logo_path': None, 'name': 'Pueblo Film Group', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Vengeance Will Be His,"During a bitter family feud, Jodie Hatfield, and her boyfriend Ricky McCoy, decide to leave town to avoid being found out, but are soon caught in the act. Wanting vengeance, he seeks out the monster Pumpkinhead, and resurrects it seek revenge on the family. Despite being warned away by the ghost of Ed Harley, his vengeance plan starts out, and the Hatfield family is soon under siege by the powerful demon. Not accepting the legend of the creature and believing their arch-rivals are the real cause, the two families attempt to go to war, only to be stopped when Pumpkinhead attacks the Hatfield house. Putting aside their differences, they band together to stave off the creature before it's vengeance pact is completed.",tt0790816,"[{'iso_3166_1': 'RO', 'name': 'Romania'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
35977,1995-10-20,Pumpkinhead II: Blood Wings,Pumpkinhead II: Blood Wings,Pumpkinhead Collection,123256,0,0,88,23.339,5.6,166,False,"{'id': 123256, 'name': 'Pumpkinhead Collection', 'poster_path': '/3CHL2ezo3OclNNBQ51BRVXHE7Ji.jpg', 'backdrop_path': '/u99y0VLPNLCwI702N35gBwcC14i.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 2090, 'logo_path': '/jYlUttNqcN5u1pzMQrh5AEhZ27t.png', 'name': 'Motion Picture Corporation of America', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,They couldn't leave dead enough alone.,Thrill-seeking teenagers resurrect a demon from his grave and a bloody rampage for revenge begins.,tt0110913,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
35978,2006-10-28,Pumpkinhead: Ashes to Ashes,Pumpkinhead: Ashes to Ashes,Pumpkinhead Collection,123256,6000000,0,95,18.638,5.3,93,False,"{'id': 123256, 'name': 'Pumpkinhead Collection', 'poster_path': '/3CHL2ezo3OclNNBQ51BRVXHE7Ji.jpg', 'backdrop_path': '/u99y0VLPNLCwI702N35gBwcC14i.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 2748, 'logo_path': None, 'name': 'Clubdeal', 'origin_country': 'GB'}, {'id': 1370, 'logo_path': '/uch218gB4XWNz3JNhlc65A5Q207.png', 'name': 'Castel Film', 'origin_country': 'RO'}, {'id': 2090, 'logo_path': '/jYlUttNqcN5u1pzMQrh5AEhZ27t.png', 'name': 'Motion Picture Corporation of America', 'origin_country': 'US'}, {'id': 113543, 'logo_path': None, 'name': 'Soho Square Film Partnerships', 'origin_country': ''}, {'id': 10843, 'logo_path': None, 'name': 'Future Films', 'origin_country': 'GB'}, {'id': 4774, 'logo_path': None, 'name': 'Sci Fi Pictures', 'origin_country': ''}, {'id': 63961, 'logo_path': None, 'name': 'Pueblo Film Group', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Dead and buried and back with a vengeance,"He threw their loved ones into a swamp. Now they want revenge... But when a demon does their dirty work, it comes at a price.",tt0780593,"[{'iso_3166_1': 'RO', 'name': 'Romania'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
161791,1962-12-20,La Gran Familia,La Gran Familia,The Big Family Collection,792952,0,0,104,2.858,6.5,35,False,"{'id': 792952, 'name': 'The Big Family Collection', 'poster_path': '/mktWy9ndxgjXBipZLUE41g2wCTl.jpg', 'backdrop_path': '/lIORIfvdZE2g97UcdM33ih2orMm.jpg'}","[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 31131, 'logo_path': None, 'name': 'Pedro Masó PC', 'origin_country': 'ES'}]","[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,,tt0056037,"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",es
201003,1965-09-10,La Familia Y Uno Más,The Family and One More,The Big Family Collection,792952,0,0,99,8.068,6.4,16,False,"{'id': 792952, 'name': 'The Big Family Collection', 'poster_path': '/mktWy9ndxgjXBipZLUE41g2wCTl.jpg', 'backdrop_path': '/lIORIfvdZE2g97UcdM33ih2orMm.jpg'}","[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 2101, 'logo_path': None, 'name': 'C.B. Films S.A.', 'origin_country': ''}, {'id': 31131, 'logo_path': None, 'name': 'Pedro Masó PC', 'origin_country': 'ES'}]","[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,"The life of the family inordinate surveyor Carlos Alonso has undergone several changes over the course of the years: the birth of child number 16, little Maria, coincided with the death of the mother, who left behind a hollow refillable. The grandfather also died. The Godfather pastry married, and the boys have been growing rapidly ...",tt0059164,"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",es
195656,1979-12-14,"La familia bien, gracias","La familia bien, gracias",The Big Family Collection,792952,0,0,104,4.036,5.7,11,False,"{'id': 792952, 'name': 'The Big Family Collection', 'poster_path': '/mktWy9ndxgjXBipZLUE41g2wCTl.jpg', 'backdrop_path': '/lIORIfvdZE2g97UcdM33ih2orMm.jpg'}","[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 31131, 'logo_path': None, 'name': 'Pedro Masó PC', 'origin_country': 'ES'}, {'id': 1183, 'logo_path': None, 'name': 'Impala', 'origin_country': 'ES'}]","[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,"Sequel to ""The Great Family"" and ""Family and one more"". A widower and the godfather of his 16 children, aged two, wistfully contemplate the past. The father was left alone in the family home, but loneliness overwhelms him so he decides to spend some time at home for each of their children, most of whom are married. But the experience ends up being disastrous.",tt0079132,"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",es
319217,1999-12-25,La familia... 30 años después,La familia... 30 años después,The Big Family Collection,792952,0,0,0,1.257,10.0,1,False,"{'id': 792952, 'name': 'The Big Family Collection', 'poster_path': '/mktWy9ndxgjXBipZLUE41g2wCTl.jpg', 'backdrop_path': '/lIORIfvdZE2g97UcdM33ih2orMm.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'id': 29566, 'logo_path': '/wHbtRtUnXGNzX0riQIpq1fcgueq.png', 'name': 'Atresmedia', 'origin_country': 'ES'}]","[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,,tt0228286,"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",es
9316,2003-01-21,องค์บาก,Ong-Bak,Ong Bak Collection,94589,1100000,20112926,105,31.341,7.1,1672,False,"{'id': 94589, 'name': 'Ong Bak Collection', 'poster_path': '/gG0gMDRnbOBLuKvRa0Q7naOD4yF.jpg', 'backdrop_path': '/efW6fm1jT5FFBADU2Itj4AGqDE7.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 4206, 'logo_path': '/pWUbIYoZDsvOD1yT0FzfYetWBxL.png', 'name': 'Baa-Ram-Ewe', 'origin_country': 'TH'}, {'id': 4207, 'logo_path': '/v5BSFwIXQmZEO16bClILNrbv4Kl.png', 'name': 'Sahamongkolfilm', 'origin_country': 'TH'}, {'id': 6896, 'logo_path': '/2Q89KvzxTKB5BAv9RqFIPI1qb7E.png', 'name': 'EuropaCorp', 'origin_country': 'FR'}, {'id': 79046, 'logo_path': None, 'name': 'Golden Network Asia', 'origin_country': 'HK'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Thai', 'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,No computer graphics. No stunt doubles. No wires.,"When the head of a statue sacred to a village is stolen, a young martial artist goes to the big city and finds himself taking on the underworld to retrieve it.",tt0368909,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'TH', 'name': 'Thailand'}]",th
16353,2008-12-04,องค์บาก 2,Ong Bak 2,Ong Bak Collection,94589,8500000,8936663,98,15.523,6.4,626,False,"{'id': 94589, 'name': 'Ong Bak Collection', 'poster_path': '/gG0gMDRnbOBLuKvRa0Q7naOD4yF.jpg', 'backdrop_path': '/efW6fm1jT5FFBADU2Itj4AGqDE7.jpg'}","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 3182, 'logo_path': None, 'name': 'Iyara Films', 'origin_country': ''}, {'id': 4207, 'logo_path': '/v5BSFwIXQmZEO16bClILNrbv4Kl.png', 'name': 'Sahamongkolfilm', 'origin_country': 'TH'}]","[{'english_name': 'Thai', 'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,Warrior. Conqueror. Legend.,"Tien, the son of Lord Sihadecho — a murdered nobleman — is taken under the wing of Chernang, a renowned warrior and leader of the Pha Beek Krut.",tt0785035,"[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",th
43209,2010-05-05,องค์บาก 3,Ong Bak 3,Ong Bak Collection,94589,0,2340363,95,16.1,6.0,428,False,"{'id': 94589, 'name': 'Ong Bak Collection', 'poster_path': '/gG0gMDRnbOBLuKvRa0Q7naOD4yF.jpg', 'backdrop_path': '/efW6fm1jT5FFBADU2Itj4AGqDE7.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}]","[{'id': 6484, 'logo_path': None, 'name': 'Lyara Films', 'origin_country': ''}, {'id': 4207, 'logo_path': '/v5BSFwIXQmZEO16bClILNrbv4Kl.png', 'name': 'Sahamongkolfilm', 'origin_country': 'TH'}]","[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Thai', 'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,The biggest fight of all is with himself.,"Tien is captured and almost beaten to death before he is saved and brought back to the Kana Khone villagers. There he is taught meditation and how to deal with his Karma, but very soon his arch rival returns challenging Tien for a final duel.",tt1653690,"[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",th
9013,1988-07-20,Midnight Run,Midnight Run,Midnight Run Collection,633215,30000000,38413606,126,10.891,7.2,1080,False,"{'id': 633215, 'name': 'Midnight Run Collection', 'poster_path': '/d14Xxyn2Hkt2KUKcwPhdmmKbRUR.jpg', 'backdrop_path': None}","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'id': 136, 'logo_path': '/fkWq46O9I1OY3ts1yVrbHuzRANB.png', 'name': 'City Light Films', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 203303, 'logo_path': None, 'name': 'City Lights', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,This could be the beginning of a beautiful friendship.,"A bounty hunter pursues a former Mafia accountant who embezzled $15 million of mob money. He is also being chased by a rival bounty hunter, the F.B.I., and his old mob boss after jumping bail.",tt0095631,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
202620,1994-02-05,Another Midnight Run,Another Midnight Run,Midnight Run Collection,633215,0,0,91,5.37,6.6,5,False,"{'id': 633215, 'name': 'Midnight Run Collection', 'poster_path': '/d14Xxyn2Hkt2KUKcwPhdmmKbRUR.jpg', 'backdrop_path': None}","[{'id': 10770, 'name': 'TV Movie'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",[],"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"At catching bail-jumpers, Jack Walsh is the fastest in the business...holding on to them is another story.","Jack Walsh tries to track down two of the top con-artists around. But they know every trick in the book and Jack has trouble bringing them back to LA and getting a $45,000 pay day reward.",tt0109138,[],en
529000,1994-03-20,Midnight Runaround,Midnight Runaround,Midnight Run Collection,633215,0,0,86,1.739,6.7,3,False,"{'id': 633215, 'name': 'Midnight Run Collection', 'poster_path': '/d14Xxyn2Hkt2KUKcwPhdmmKbRUR.jpg', 'backdrop_path': None}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]","[{'id': 26727, 'logo_path': '/jeTxdjXhzgKZyLr3l9MllkTn3fy.png', 'name': 'Universal Television', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Bounty hunter Jack Walsh heads for a small rural community in Oklahoma to bring back a young bail jumper, only to discover that the entire town has united to defend the young man.",tt0110511,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
437066,1994-07-14,Midnight Run for Your Life,Midnight Run for Your Life,Midnight Run Collection,633215,0,0,100,1.276,5.5,4,False,"{'id': 633215, 'name': 'Midnight Run Collection', 'poster_path': '/d14Xxyn2Hkt2KUKcwPhdmmKbRUR.jpg', 'backdrop_path': None}","[{'id': 10770, 'name': 'TV Movie'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 70213, 'logo_path': None, 'name': 'Toto SCM Production', 'origin_country': ''}, {'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"When an accused murderer flees to Cabo San Lucas, Mexico, bounty hunter Jack Walsh is hired to bring her back, unaware that the police, a hitman and a dangerous drug lord are hot on his trail.",tt0110510,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
9749,1985-05-31,Fletch,Fletch,Fletch Collection,104833,8000000,59612888,98,9.214,6.724,659,False,"{'id': 104833, 'name': 'Fletch Collection', 'poster_path': '/kMJOxEvLQZHTXRaw2pEvNcQy0mT.jpg', 'backdrop_path': '/2x5hYpdZOxEP1R3z7wvLFdilWAp.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Meet the only guy who changes his identity more often than his underwear.,"When investigative reporter Irwin ""Fletch"" Fletcher goes undercover to write a piece on the drug trade at a local beach, he's approached by wealthy businessman Alan Stanwyk, who offers him $50,000 to murder him. With sarcastic wit and a knack for disguises, Fletch sets out to uncover Stanwyk's story.",tt0089155,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
