id,release_date,original_title,title
4476,1994-12-23,Legends of the Fall,Legends of the Fall
62,1968-04-02,2001: A Space Odyssey,2001: A Space Odyssey
10437,1992-12-10,The Muppet Christmas Carol,The Muppet Christmas Carol
11362,2002-01-23,The Count of Monte Cristo,The Count of Monte Cristo
658,1964-09-20,Goldfinger,Goldfinger
9325,1967-10-18,The Jungle Book,The Jungle Book
74,2005-06-13,War of the Worlds,War of the Worlds
2493,1987-09-25,The Princess Bride,The Princess Bride
591,2006-05-17,The Da Vinci Code,The Da Vinci Code
252,1971-06-29,Willy Wonka & the Chocolate Factory,Willy Wonka & the Chocolate Factory
34584,1984-04-06,Die unendliche Geschichte,The NeverEnding Story
19,1927-02-06,Metropolis,Metropolis
855,2001-12-28,Black Hawk Down,Black Hawk Down
20048,2009-02-05,Confessions of a Shopaholic,Confessions of a Shopaholic
5925,1963-07-03,The Great Escape,The Great Escape
581,1990-03-30,Dances with Wolves,Dances with Wolves
2501,2002-06-14,The Bourne Identity,The Bourne Identity
4614,2002-05-31,The Sum of All Fears,The Sum of All Fears
25842,1938-12-16,A Christmas Carol,A Christmas Carol
185,1971-12-19,A Clockwork Orange,A Clockwork Orange
657,1963-10-10,From Russia with Love,From Russia with Love
1907,2000-02-03,The Beach,The Beach
841,1984-12-14,Dune,Dune
311,1984-05-23,Once Upon a Time in America,Once Upon a Time in America
1878,1998-05-19,Fear and Loathing in Las Vegas,Fear and Loathing in Las Vegas
9603,1995-07-19,Clueless,Clueless
510,1975-11-19,One Flew Over the Cuckoo's Nest,One Flew Over the Cuckoo's Nest
9016,2002-11-26,Treasure Planet,Treasure Planet
10137,1999-12-17,Stuart Little,Stuart Little
1573,1990-07-03,Die Hard 2,Die Hard 2
5876,2007-11-21,The Mist,The Mist
9769,1997-09-27,Lolita,Lolita
1267,2007-03-23,Meet the Robinsons,Meet the Robinsons
627,1996-02-23,Trainspotting,Trainspotting
686,1997-07-11,Contact,Contact
8055,2008-12-10,The Reader,The Reader
667,1967-06-13,You Only Live Twice,You Only Live Twice
253,1973-06-27,Live and Let Die,Live and Let Die
10315,2009-10-23,Fantastic Mr. Fox,Fantastic Mr. Fox
770,1939-12-15,Gone with the Wind,Gone with the Wind
10734,1979-06-22,Escape from Alcatraz,Escape from Alcatraz
13448,2009-04-23,Angels & Demons,Angels & Demons
227,1983-03-25,The Outsiders,The Outsiders
1791,2001-09-05,La Pianiste,The Piano Teacher
9509,2004-04-23,Man on Fire,Man on Fire
871,1968-02-07,Planet of the Apes,Planet of the Apes
10644,1988-02-05,The Unbearable Lightness of Being,The Unbearable Lightness of Being
10948,1981-07-10,The Fox and the Hound,The Fox and the Hound
18993,1961-12-19,Mysterious Island,Mysterious Island
698,1979-06-26,Moonraker,Moonraker
10386,1999-08-06,The Iron Giant,The Iron Giant
7345,2007-12-26,There Will Be Blood,There Will Be Blood
4584,1995-12-13,Sense and Sensibility,Sense and Sensibility
563,1997-11-07,Starship Troopers,Starship Troopers
551,1972-12-01,The Poseidon Adventure,The Poseidon Adventure
2502,2004-07-23,The Bourne Supremacy,The Bourne Supremacy
1911,1999-08-13,The 13th Warrior,The 13th Warrior
805,1968-06-12,Rosemary's Baby,Rosemary's Baby
682,1974-12-04,The Man with the Golden Gun,The Man with the Golden Gun
2503,2007-08-03,The Bourne Ultimatum,The Bourne Ultimatum
9693,2006-09-22,Children of Men,Children of Men
3594,2007-02-23,The Number 23,The Number 23
9078,1963-12-25,The Sword in the Stone,The Sword in the Stone
4546,1975-10-31,The Count of Monte-Cristo,The Count of Monte-Cristo
12405,2008-11-12,Slumdog Millionaire,Slumdog Millionaire
235,1986-08-08,Stand by Me,Stand by Me
13188,1951-11-28,Scrooge,Scrooge
2118,1997-09-19,L.A. Confidential,L.A. Confidential
861,1990-06-01,Total Recall,Total Recall
5491,2000-05-12,Battlefield Earth,Battlefield Earth
2043,2001-04-06,Along Came a Spider,Along Came a Spider
192,1986-09-24,The Name of the Rose,The Name of the Rose
10590,2002-03-01,We Were Soldiers,We Were Soldiers
856,1988-06-21,Who Framed Roger Rabbit,Who Framed Roger Rabbit
19840,2009-07-10,"I Love You, Beth Cooper","I Love You, Beth Cooper"
691,1977-07-07,The Spy Who Loved Me,The Spy Who Loved Me
146,2000-07-06,卧虎藏龍,"Crouching Tiger, Hidden Dragon"
35685,1981-06-29,Lady Chatterley's Lover,Lady Chatterley's Lover
9361,1992-08-26,The Last of the Mohicans,The Last of the Mohicans
6795,2005-11-06,Zathura: A Space Adventure,Zathura: A Space Adventure
391,1964-09-12,Per un pugno di dollari,A Fistful of Dollars
1700,1990-11-30,Misery,Misery
9437,1997-09-29,Kiss the Girls,Kiss the Girls
2112,1999-02-05,Payback,Payback
15472,2009-02-27,Män som hatar kvinnor,The Girl with the Dragon Tattoo
3635,2003-12-12,Girl with a Pearl Earring,Girl with a Pearl Earring
9804,1995-07-28,Waterworld,Waterworld
88751,2008-07-10,Journey to the Center of the Earth,Journey to the Center of the Earth
31685,1939-12-29,The Hunchback of Notre Dame,The Hunchback of Notre Dame
35052,2009-12-04,Cracks,Cracks
6075,1993-11-10,Carlito's Way,Carlito's Way
10586,1996-10-11,The Ghost and the Darkness,The Ghost and the Darkness
9833,2004-12-08,The Phantom of the Opera,The Phantom of the Opera
524,1995-11-22,Casino,Casino
3573,1996-08-02,Emma,Emma
4497,1962-04-01,Viridiana,Viridiana
4977,2006-10-21,パプリカ,Paprika
322,2003-10-07,Mystic River,Mystic River
8913,1989-04-21,Pet Sematary,Pet Sematary
668,1969-12-18,On Her Majesty's Secret Service,On Her Majesty's Secret Service
1729,2008-04-17,The Forbidden Kingdom,The Forbidden Kingdom
10057,1993-11-11,The Three Musketeers,The Three Musketeers
595,1962-12-20,To Kill a Mockingbird,To Kill a Mockingbird
18937,1998-05-15,Quest for Camelot,Quest for Camelot
4148,2008-12-19,Revolutionary Road,Revolutionary Road
802,1962-06-13,Lolita,Lolita
33583,1971-08-25,Il Decameron,The Decameron
1669,1990-03-02,The Hunt for Red October,The Hunt for Red October
81774,1986-11-04,Les Exploits d'un jeune Don Juan,Exploits of a Young Don Juan
4347,2007-02-27,Atonement,Atonement
1587,1993-12-17,What's Eating Gilbert Grape,What's Eating Gilbert Grape
4464,2003-07-22,Seabiscuit,Seabiscuit
20766,2009-11-25,The Road,The Road
1646,2007-01-05,Freedom Writers,Freedom Writers
34653,2009-12-11,A Single Man,A Single Man
11835,2007-08-31,Death Sentence,Death Sentence
10995,1992-01-22,L'Amant,The Lover
10724,1982-06-18,Firefox,Firefox
2757,2002-12-06,Adaptation.,Adaptation.
3509,2006-07-07,A Scanner Darkly,A Scanner Darkly
2742,1991-12-27,Naked Lunch,Naked Lunch
11007,2003-12-24,Cheaper by the Dozen,Cheaper by the Dozen
1654,1967-06-15,The Dirty Dozen,The Dirty Dozen
12146,2003-11-26,The Missing,The Missing
7340,1976-11-03,Carrie,Carrie
9387,1982-04-02,Conan the Barbarian,Conan the Barbarian
2133,2000-06-29,The Perfect Storm,The Perfect Storm
4176,1974-11-22,Murder on the Orient Express,Murder on the Orient Express
659,1979-05-02,Die Blechtrommel,The Tin Drum
20187,1975-05-21,The Eiger Sanction,The Eiger Sanction
11171,2005-03-30,Mysterious Skin,Mysterious Skin
8247,2008-02-13,Jumper,Jumper
36815,1965-09-16,The Agony and the Ecstasy,The Agony and the Ecstasy
12184,2008-02-28,The Other Boleyn Girl,The Other Boleyn Girl
2486,2006-12-14,Eragon,Eragon
16716,1999-12-05,A Christmas Carol,A Christmas Carol
865,1987-11-13,The Running Man,The Running Man
867,1993-05-21,Sliver,Sliver
1592,1996-03-06,Primal Fear,Primal Fear
35717,1999-05-12,Pola X,Pola X
19101,1995-05-10,A Little Princess,A Little Princess
3050,1998-06-26,Doctor Dolittle,Doctor Dolittle
274,1991-02-14,The Silence of the Lambs,The Silence of the Lambs
7984,1993-12-12,In the Name of the Father,In the Name of the Father
2135,2002-03-04,The Time Machine,The Time Machine
37257,1957-12-17,Witness for the Prosecution,Witness for the Prosecution
688,1995-06-02,The Bridges of Madison County,The Bridges of Madison County
7453,2005-04-28,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy
1633,1991-12-27,Fried Green Tomatoes,Fried Green Tomatoes
12113,2008-10-09,Body of Lies,Body of Lies
24418,2009-10-23,Cirque du Freak: The Vampire's Assistant,Cirque du Freak: The Vampire's Assistant
8619,2003-11-14,Master and Commander: The Far Side of the World,Master and Commander: The Far Side of the World
2897,1956-10-17,Around the World in Eighty Days,Around the World in Eighty Days
15613,1993-03-12,Fire in the Sky,Fire in the Sky
19169,1947-10-09,Nightmare Alley,Nightmare Alley
387,1981-09-17,Das Boot,Das Boot
10539,1996-04-12,James and the Giant Peach,James and the Giant Peach
61108,1988-07-06,Emmanuelle 6,Emmanuelle 6
9003,1987-09-11,Hellraiser,Hellraiser
2277,1999-12-17,Bicentennial Man,Bicentennial Man
24420,2009-08-14,The Time Traveler's Wife,The Time Traveler's Wife
69007,1983-09-30,The Honorary Consul,The Honorary Consul
10606,1984-10-05,The Philadelphia Experiment,The Philadelphia Experiment
21183,1995-06-02,Fluke,Fluke
9986,2006-12-07,Charlotte's Web,Charlotte's Web
12101,1973-04-18,Soylent Green,Soylent Green
10312,1998-12-25,Patch Adams,Patch Adams
184,1997-12-25,Jackie Brown,Jackie Brown
9481,1999-11-04,The Bone Collector,The Bone Collector
826,1957-10-11,The Bridge on the River Kwai,The Bridge on the River Kwai
4836,2004-09-30,Layer Cake,Layer Cake
625,1984-11-23,The Killing Fields,The Killing Fields
1440,2006-10-06,Little Children,Little Children
15999,2000-08-25,吸血鬼ハンターD ブラッドラスト,Vampire Hunter D: Bloodlust
11888,2002-01-18,Snow Dogs,Snow Dogs
18801,1995-10-27,Haunted,Haunted
4481,1986-11-19,Manon des sources,Manon of the Spring
27932,1974-10-18,Airport 1975,Airport 1975
36040,1971-07-01,Walkabout,Walkabout
11837,1978-10-14,Watership Down,Watership Down
18910,1980-02-29,The Ninth Configuration,The Ninth Configuration
1213,1999-12-25,The Talented Mr. Ripley,The Talented Mr. Ripley
11005,1990-12-04,Awakenings,Awakenings
14442,2004-04-09,Ella Enchanted,Ella Enchanted
10657,1993-08-27,Needful Things,Needful Things
9641,2005-12-21,Cheaper by the Dozen 2,Cheaper by the Dozen 2
10003,1997-04-03,The Saint,The Saint
4192,1978-09-29,Death on the Nile,Death on the Nile
36439,1955-12-23,Tuntematon sotilas,The Unknown Soldier
23488,2009-09-09,Dorian Gray,Dorian Gray
9007,2005-09-16,Just Like Heaven,Just Like Heaven
1443,2000-04-21,The Virgin Suicides,The Virgin Suicides
20416,1977-06-17,The Deep,The Deep
10320,2005-03-10,The Ring Two,The Ring Two
13205,2006-01-26,Bambi II,Bambi II
4771,2007-09-18,Gone Baby Gone,Gone Baby Gone
2926,1973-12-11,The Three Musketeers,The Three Musketeers
392,2000-12-22,Chocolat,Chocolat
6069,1987-06-12,The Witches of Eastwick,The Witches of Eastwick
11618,1999-07-23,The Haunting,The Haunting
9038,2007-10-05,The Heartbreak Kid,The Heartbreak Kid
3035,1931-11-21,Frankenstein,Frankenstein
1090,1999-04-16,The Thirteenth Floor,The Thirteenth Floor
17917,1968-09-26,Oliver!,Oliver!
11979,2002-02-10,Queen of the Damned,Queen of the Damned
10725,1981-07-24,Wolfen,Wolfen
10436,1993-09-10,The Age of Innocence,The Age of Innocence
8741,1998-12-23,The Thin Red Line,The Thin Red Line
3112,1955-08-26,The Night of the Hunter,The Night of the Hunter
10489,1983-08-10,Cujo,Cujo
9331,1994-08-03,Clear and Present Danger,Clear and Present Danger
223,1940-03-23,Rebecca,Rebecca
18032,2009-02-06,The Secret of Moonacre,The Secret of Moonacre
8012,1995-10-20,Get Shorty,Get Shorty
4480,1986-08-27,Jean de Florette,Jean de Florette
10514,1971-03-12,The Andromeda Strain,The Andromeda Strain
3175,1975-12-18,Barry Lyndon,Barry Lyndon
62204,1981-12-16,La Guerre du feu,Quest for Fire
10847,1990-03-16,Lord of the Flies,Lord of the Flies
11236,1993-08-13,The Secret Garden,The Secret Garden
291081,2009-02-28,Red Riding: The Year of Our Lord 1974,Red Riding: The Year of Our Lord 1974
17898,1985-10-10,Silver Bullet,Silver Bullet
845,1951-06-27,Strangers on a Train,Strangers on a Train
46315,1970-10-16,Valerie a týden divů,Valerie and Her Week of Wonders
10671,1970-03-25,Airport,Airport
28902,1999-01-15,In Dreams,In Dreams
36095,1997-12-27,キュア,Cure
6644,1966-12-17,El Dorado,El Dorado
10518,1976-10-08,Marathon Man,Marathon Man
29005,1971-06-24,McCabe & Mrs. Miller,McCabe & Mrs. Miller
28145,1969-12-10,"They Shoot Horses, Don't They?","They Shoot Horses, Don't They?"
10110,1987-12-09,Empire of the Sun,Empire of the Sun
10911,1961-04-27,The Guns of Navarone,The Guns of Navarone
11092,1990-07-27,Presumed Innocent,Presumed Innocent
2323,1989-04-21,Field of Dreams,Field of Dreams
55107,1998-11-14,L'ennui,L'ennui
18987,1923-09-06,The Hunchback of Notre Dame,The Hunchback of Notre Dame
35412,1959-12-16,On the Beach,On the Beach
27621,2008-08-22,The Cheetah Girls: One World,The Cheetah Girls: One World
613,2004-09-16,Der Untergang,Downfall
8326,2003-04-18,Holes,Holes
18780,1960-02-11,Sink the Bismarck!,Sink the Bismarck!
2636,1994-10-07,The Specialist,The Specialist
3598,1937-03-03,Lost Horizon,Lost Horizon
21634,2009-01-24,Prayers for Bobby,Prayers for Bobby
20540,1965-04-20,The Pawnbroker,The Pawnbroker
9869,1992-06-04,Patriot Games,Patriot Games
6878,1993-02-03,Homeward Bound: The Incredible Journey,Homeward Bound: The Incredible Journey
2637,2002-01-25,The Mothman Prophecies,The Mothman Prophecies
16307,1973-12-06,The Wicker Man,The Wicker Man
975,1957-10-25,Paths of Glory,Paths of Glory
45325,1995-12-22,Tom and Huck,Tom and Huck
11868,1958-05-22,Dracula,Dracula
907,1965-12-22,Doctor Zhivago,Doctor Zhivago
28313,1995-03-17,Losing Isaiah,Losing Isaiah
9529,1992-10-16,Candyman,Candyman
12689,2008-07-25,"Angus, Thongs and Perfect Snogging","Angus, Thongs and Perfect Snogging"
11694,1965-06-24,Cat Ballou,Cat Ballou
3476,1975-02-12,L'Important c'est d'aimer,That Most Important Thing: Love
877,1932-04-09,Scarface,Scarface
45609,1997-09-04,The Wings of the Dove,The Wings of the Dove
28580,1945-11-29,The Lost Weekend,The Lost Weekend
36194,1971-06-16,The Go-Between,The Go-Between
13342,1982-08-13,Fast Times at Ridgemont High,Fast Times at Ridgemont High
963,1941-10-18,The Maltese Falcon,The Maltese Falcon
13765,1970-11-05,Scrooge,Scrooge
9708,2006-08-31,The Wicker Man,The Wicker Man
35200,1976-06-28,The Return of a Man Called Horse,The Return of a Man Called Horse
479,2000-06-15,Shaft,Shaft
11943,1972-09-10,Jeremiah Johnson,Jeremiah Johnson
10242,1962-10-31,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?
1937,1958-01-15,Bonjour Tristesse,Bonjour Tristesse
12182,2008-10-03,Nick and Norah's Infinite Playlist,Nick and Norah's Infinite Playlist
18602,2002-11-01,Morvern Callar,Morvern Callar
7552,2005-12-21,Fun with Dick and Jane,Fun with Dick and Jane
859,1988-12-21,Dangerous Liaisons,Dangerous Liaisons
1398,1979-05-25,Сталкер,Stalker
3110,1953-04-23,Shane,Shane
10957,1985-07-24,The Black Cauldron,The Black Cauldron
10223,1998-12-11,A Simple Plan,A Simple Plan
6961,2005-02-04,The Wedding Date,The Wedding Date
1978,1950-02-23,Stage Fright,Stage Fright
1944,2004-07-18,The Door in the Floor,The Door in the Floor
10447,1994-04-29,No Escape,No Escape
20367,1945-11-30,Detour,Detour
11359,1995-07-14,The Indian in the Cupboard,The Indian in the Cupboard
48266,2004-05-19,Ma mère,My Mother
1809,2002-10-11,The Rules of Attraction,The Rules of Attraction
28774,1989-11-10,Communion,Communion
17663,1985-12-01,Anne of Green Gables,Anne of Green Gables
13310,2008-10-24,Låt den rätte komma in,Let the Right One In
302,2003-05-21,Swimming Pool,Swimming Pool
3176,2000-12-16,バトル・ロワイアル,Battle Royale
1715,1999-12-17,The Cider House Rules,The Cider House Rules
11560,2002-04-05,High Crimes,High Crimes
36758,1996-10-17,The Portrait of a Lady,The Portrait of a Lady
19971,1976-12-25,The Little Girl Who Lives Down the Lane,The Little Girl Who Lives Down the Lane
10166,1990-05-25,The Witches,The Witches
20345,1970-02-27,L'uccello dalle piume di cristallo,The Bird with the Crystal Plumage
1523,2006-01-12,The Last King of Scotland,The Last King of Scotland
12233,1988-11-18,Oliver & Company,Oliver & Company
1259,2006-12-25,Notes on a Scandal,Notes on a Scandal
134,2000-08-30,"O Brother, Where Art Thou?","O Brother, Where Art Thou?"
6171,2003-03-21,Dreamcatcher,Dreamcatcher
34723,1993-04-02,The Adventures of Huck Finn,The Adventures of Huck Finn
20815,1990-02-15,The Handmaid's Tale,The Handmaid's Tale
16672,1964-02-15,砂の女,Woman in the Dunes
37933,2006-07-29,ゲド戦記,Tales from Earthsea
903,1967-11-01,Cool Hand Luke,Cool Hand Luke
483,1990-08-17,Wild at Heart,Wild at Heart
19049,1946-12-18,The Yearling,The Yearling
14202,2006-12-09,The Painted Veil,The Painted Veil
10533,1995-10-13,The Scarlet Letter,The Scarlet Letter
14306,2008-12-25,Marley & Me,Marley & Me
11064,1985-05-22,Brewster's Millions,Brewster's Millions
11850,1978-12-20,Invasion of the Body Snatchers,Invasion of the Body Snatchers
10452,1994-05-13,La Reine Margot,Queen Margot
45759,2004-07-23,Helter Skelter,Helter Skelter
93,1959-07-01,Anatomy of a Murder,Anatomy of a Murder
34774,1962-12-01,In Search of the Castaways,In Search of the Castaways
27367,1942-07-03,Mrs. Miniver,Mrs. Miniver
15917,2002-07-11,देवदास,Devdas
291084,2009-02-28,Red Riding: The Year of Our Lord 1980,Red Riding: The Year of Our Lord 1980
2013,2007-05-23,Le Scaphandre et le Papillon,The Diving Bell and the Butterfly
46878,1978-07-14,The Swarm,The Swarm
28769,2004-11-28,A Christmas Carol,A Christmas Carol
884,1996-07-17,Crash,Crash
590,2002-12-27,The Hours,The Hours
11866,2004-12-17,Flight of the Phoenix,Flight of the Phoenix
9978,2006-07-21,Stormbreaker,Stormbreaker
35201,1985-09-20,The Holcroft Covenant,The Holcroft Covenant
11929,1995-03-24,Dolores Claiborne,Dolores Claiborne
593,1972-03-20,Солярис,Solaris
245,2002-04-26,About a Boy,About a Boy
10329,1995-06-09,Congo,Congo
45019,1997-10-10,Washington Square,Washington Square
21489,1974-10-17,The Odessa File,The Odessa File
11426,1953-08-28,From Here to Eternity,From Here to Eternity
9314,1984-11-09,Nineteen Eighty-Four,Nineteen Eighty-Four
17612,2001-01-21,Lost and Delirious,Lost and Delirious
4479,1978-12-27,Les Misérables,Les Misérables
10604,1964-12-14,Αλέξης Ζορμπάς,Zorba the Greek
28761,1990-05-16,"White Hunter, Black Heart","White Hunter, Black Heart"
44875,1941-03-21,Topper Returns,Topper Returns
4912,2002-12-31,Confessions of a Dangerous Mind,Confessions of a Dangerous Mind
10803,1976-06-23,Logan's Run,Logan's Run
36811,2009-09-04,The Last Station,The Last Station
27549,1991-06-08,Beastmaster 2: Through the Portal of Time,Beastmaster 2: Through the Portal of Time
143,1930-04-29,All Quiet on the Western Front,All Quiet on the Western Front
46203,1997-03-09,Jane Eyre,Jane Eyre
2275,1999-06-18,The General's Daughter,The General's Daughter
11848,1954-12-28,Animal Farm,Animal Farm
21641,2009-03-27,The Damned United,The Damned United
2134,1960-05-25,The Time Machine,The Time Machine
916,1968-10-17,Bullitt,Bullitt
13466,1999-02-19,October Sky,October Sky
10906,1992-08-28,Pet Sematary II,Pet Sematary II
19931,1993-09-08,The Joy Luck Club,The Joy Luck Club
9922,1997-12-25,The Postman,The Postman
64222,2002-04-26,"결혼은, 미친 짓이다",Marriage Is a Crazy Thing
17365,1974-06-14,The Parallax View,The Parallax View
27331,1973-09-19,Charley Varrick,Charley Varrick
2103,2002-11-27,Solaris,Solaris
62697,1975-06-06,Bug,Bug
11347,1988-09-21,The Lair of the White Worm,The Lair of the White Worm
11889,2001-12-14,Iris,Iris
5122,1975-05-07,The Day of the Locust,The Day of the Locust
46021,1988-06-24,A Handful of Dust,A Handful of Dust
60670,2000-09-27,Les Rivières pourpres,The Crimson Rivers
11329,2003-01-16,Runaway Jury,Runaway Jury
21039,1999-06-25,Rogue Trader,Rogue Trader
10787,1933-11-03,The Invisible Man,The Invisible Man
3469,1967-06-18,Far from the Madding Crowd,Far from the Madding Crowd
27709,1965-03-26,The Satan Bug,The Satan Bug
36719,1999-03-03,Les enfants du marais,The Children of the Marshland
37308,1969-03-26,100 Rifles,100 Rifles
3090,1948-01-15,The Treasure of the Sierra Madre,The Treasure of the Sierra Madre
19974,1948-03-18,The Big Clock,The Big Clock
7342,2002-11-04,Carrie,Carrie
22584,1945-01-20,To Have and Have Not,To Have and Have Not
18923,2004-07-23,A Home at the End of the World,A Home at the End of the World
20910,2005-05-20,The Muppets' Wizard of Oz,The Muppets' Wizard of Oz
11859,1995-11-03,Fair Game,Fair Game
11620,1951-11-08,Quo Vadis,Quo Vadis
10280,1996-10-25,Thinner,Thinner
56759,1998-09-16,Notre Dame de Paris,Notre Dame de Paris
3009,1962-12-21,Le Procès,The Trial
1653,2004-02-06,Diarios de motocicleta,The Motorcycle Diaries
11931,2005-10-07,In Her Shoes,In Her Shoes
398,2005-09-30,Capote,Capote
28452,1988-02-05,Slugs: muerte viscosa,Slugs
138,1931-02-12,Dracula,Dracula
56903,2004-03-12,Tre metri sopra il cielo,Three Steps Over Heaven
991,1976-03-18,The Man Who Fell to Earth,The Man Who Fell to Earth
294,1985-10-01,Desert Hearts,Desert Hearts
13465,1949-10-05,The Adventures of Ichabod and Mr. Toad,The Adventures of Ichabod and Mr. Toad
13491,2007-12-25,Arn: Tempelriddaren,Arn: The Knight Templar
18771,1945-12-07,They Were Expendable,They Were Expendable
45522,1969-07-23,Castle Keep,Castle Keep
7364,2005-04-06,Sahara,Sahara
16911,2008-12-18,Обитаемый остров,The Inhabited Island
28740,2004-08-13,Black Friday,Black Friday
10593,1998-11-20,Il fantasma dell'Opera,The Phantom of the Opera
13397,1974-12-10,The Year Without a Santa Claus,The Year Without a Santa Claus
4415,1998-05-01,Les Misérables,Les Misérables
45578,1949-01-20,A Letter to Three Wives,A Letter to Three Wives
27899,1931-01-25,Little Caesar,Little Caesar
9388,2005-09-09,Thank You for Smoking,Thank You for Smoking
45881,2004-12-22,The Bridge of San Luis Rey,The Bridge of San Luis Rey
6639,2007-10-04,Love in the Time of Cholera,Love in the Time of Cholera
33273,2009-11-06,Celda 211,Cell 211
18129,1990-08-08,The Grifters,The Grifters
18774,1963-02-07,This Sporting Life,This Sporting Life
45714,1962-04-25,Night of the Eagle,Night of the Eagle
11948,1983-05-28,戦場のメリークリスマス,"Merry Christmas, Mr. Lawrence"
44916,1963-05-16,Spencer's Mountain,Spencer's Mountain
10863,1981-07-24,Eye of the Needle,Eye of the Needle
2925,1996-09-20,The First Wives Club,The First Wives Club
17801,1940-11-21,The Letter,The Letter
19507,1981-12-18,Neighbors,Neighbors
31052,1988-12-23,The Accidental Tourist,The Accidental Tourist
47333,1996-01-20,Jane Eyre,Jane Eyre
10785,1951-04-05,The Thing from Another World,The Thing from Another World
11257,1985-12-13,A Room with a View,A Room with a View
9463,1985-12-21,バンパイアハンターD,Vampire Hunter D
35921,1959-04-01,Compulsion,Compulsion
5916,1972-12-13,The Getaway,The Getaway
3777,1957-01-15,蜘蛛巣城,Throne of Blood
