id,release_date,original_title,title
9325,1967-10-18,The Jungle Book,The Jungle Book
2493,1987-09-25,The Princess Bride,The Princess Bride
9603,1995-07-19,Clueless,Clueless
13673,2004-11-24,Christmas with the Kranks,Christmas with the Kranks
1592,1996-03-06,Primal Fear,Primal Fear
855,2001-12-28,Black Hawk Down,Black Hawk Down
1587,1993-12-17,What's Eating Gilbert Grape,What's Eating Gilbert Grape
10590,2002-03-01,We Were Soldiers,We Were Soldiers
14506,1988-12-07,The Adventures of Baron Munchausen,The Adventures of Baron Munchausen
1443,2000-04-21,The Virgin Suicides,The Virgin Suicides
12146,2003-11-26,The Missing,The Missing
11948,1983-05-28,戦場のメリークリスマス,"Merry Christmas, Mr. Lawrence"
3594,2007-02-23,The Number 23,The Number 23
13448,2009-04-23,Angels & Demons,Angels & Demons
13205,2006-01-26,Bambi II,Bambi II
668,1969-12-18,On Her Majesty's Secret Service,On Her Majesty's Secret Service
600,1987-06-26,Full Metal Jacket,Full Metal Jacket
2503,2007-08-03,The Bourne Ultimatum,The Bourne Ultimatum
143,1930-04-29,All Quiet on the Western Front,All Quiet on the Western Front
10386,1999-08-06,The Iron Giant,The Iron Giant
11171,2005-03-30,Mysterious Skin,Mysterious Skin
3558,1999-12-21,"Girl, Interrupted","Girl, Interrupted"
2501,2002-06-14,The Bourne Identity,The Bourne Identity
185,1971-12-19,A Clockwork Orange,A Clockwork Orange
11329,2003-01-16,Runaway Jury,Runaway Jury
9509,2004-04-23,Man on Fire,Man on Fire
4977,2006-10-21,パプリカ,Paprika
750,1961-09-26,Murder She Said,Murder She Said
252,1971-06-29,Willy Wonka & the Chocolate Factory,Willy Wonka & the Chocolate Factory
841,1984-12-14,Dune,Dune
6795,2005-11-06,Zathura: A Space Adventure,Zathura: A Space Adventure
628,1994-11-11,Interview with the Vampire,Interview with the Vampire
37257,1957-12-17,Witness for the Prosecution,Witness for the Prosecution
1440,2006-10-06,Little Children,Little Children
4546,1975-10-31,The Count of Monte-Cristo,The Count of Monte-Cristo
510,1975-11-19,One Flew Over the Cuckoo's Nest,One Flew Over the Cuckoo's Nest
433,1964-12-17,Mary Poppins,Mary Poppins
4415,1998-05-01,Les Misérables,Les Misérables
10229,2002-01-25,A Walk to Remember,A Walk to Remember
24420,2009-08-14,The Time Traveler's Wife,The Time Traveler's Wife
28902,1999-01-15,In Dreams,In Dreams
686,1997-07-11,Contact,Contact
581,1990-03-30,Dances with Wolves,Dances with Wolves
4584,1995-12-13,Sense and Sensibility,Sense and Sensibility
81774,1986-11-04,Les Exploits d'un jeune Don Juan,Exploits of a Young Don Juan
775,1902-06-21,Le Voyage dans la Lune,A Trip to the Moon
1654,1967-06-15,The Dirty Dozen,The Dirty Dozen
861,1990-06-01,Total Recall,Total Recall
1729,2008-04-17,The Forbidden Kingdom,The Forbidden Kingdom
4561,1975-08-27,Histoire d'O,The Story of O
34584,1984-04-06,Die unendliche Geschichte,The NeverEnding Story
9003,1987-09-11,Hellraiser,Hellraiser
9769,1997-09-27,Lolita,Lolita
12227,1991-01-18,White Fang,White Fang
10847,1990-03-16,Lord of the Flies,Lord of the Flies
5925,1963-07-03,The Great Escape,The Great Escape
4347,2007-02-27,Atonement,Atonement
10911,1961-04-27,The Guns of Navarone,The Guns of Navarone
1633,1991-12-27,Fried Green Tomatoes,Fried Green Tomatoes
7340,1976-11-03,Carrie,Carrie
15472,2009-02-27,Män som hatar kvinnor,The Girl with the Dragon Tattoo
551,1972-12-01,The Poseidon Adventure,The Poseidon Adventure
11359,1995-07-14,The Indian in the Cupboard,The Indian in the Cupboard
11859,1995-11-03,Fair Game,Fair Game
12233,1988-11-18,Oliver & Company,Oliver & Company
2502,2004-07-23,The Bourne Supremacy,The Bourne Supremacy
16307,1973-12-06,The Wicker Man,The Wicker Man
12689,2008-07-25,"Angus, Thongs and Perfect Snogging","Angus, Thongs and Perfect Snogging"
10957,1985-07-24,The Black Cauldron,The Black Cauldron
12184,2008-02-28,The Other Boleyn Girl,The Other Boleyn Girl
74544,1967-02-09,Accident,Accident
9387,1982-04-02,Conan the Barbarian,Conan the Barbarian
907,1965-12-22,Doctor Zhivago,Doctor Zhivago
11236,1993-08-13,The Secret Garden,The Secret Garden
1213,1999-12-25,The Talented Mr. Ripley,The Talented Mr. Ripley
10863,1981-07-24,Eye of the Needle,Eye of the Needle
12537,1981-08-28,The French Lieutenant's Woman,The French Lieutenant's Woman
227,1983-03-25,The Outsiders,The Outsiders
3116,1969-05-25,Midnight Cowboy,Midnight Cowboy
1523,2006-01-12,The Last King of Scotland,The Last King of Scotland
146,2000-07-06,卧虎藏龍,"Crouching Tiger, Hidden Dragon"
3110,1953-04-23,Shane,Shane
36040,1971-07-01,Walkabout,Walkabout
3035,1931-11-21,Frankenstein,Frankenstein
56903,2004-03-12,Tre metri sopra il cielo,Three Steps Over Heaven
4614,2002-05-31,The Sum of All Fears,The Sum of All Fears
802,1962-06-13,Lolita,Lolita
1090,1999-04-16,The Thirteenth Floor,The Thirteenth Floor
975,1957-10-25,Paths of Glory,Paths of Glory
29339,2002-12-27,Nicholas Nickleby,Nicholas Nickleby
36095,1997-12-27,キュア,Cure
5876,2007-11-21,The Mist,The Mist
17281,1958-05-15,Gigi,Gigi
13342,1982-08-13,Fast Times at Ridgemont High,Fast Times at Ridgemont High
28580,1945-11-29,The Lost Weekend,The Lost Weekend
15613,1993-03-12,Fire in the Sky,Fire in the Sky
9038,2007-10-05,The Heartbreak Kid,The Heartbreak Kid
805,1968-06-12,Rosemary's Baby,Rosemary's Baby
10906,1992-08-28,Pet Sematary II,Pet Sematary II
13377,1966-12-18,How the Grinch Stole Christmas!,How the Grinch Stole Christmas!
659,1979-05-02,Die Blechtrommel,The Tin Drum
8055,2008-12-10,The Reader,The Reader
691,1977-07-07,The Spy Who Loved Me,The Spy Who Loved Me
8247,2008-02-13,Jumper,Jumper
10137,1999-12-17,Stuart Little,Stuart Little
11372,1976-12-24,The Eagle Has Landed,The Eagle Has Landed
3050,1998-06-26,Doctor Dolittle,Doctor Dolittle
10489,1983-08-10,Cujo,Cujo
28313,1995-03-17,Losing Isaiah,Losing Isaiah
916,1968-10-17,Bullitt,Bullitt
9986,2006-12-07,Charlotte's Web,Charlotte's Web
11336,1983-10-21,The Dead Zone,The Dead Zone
11257,1985-12-13,A Room with a View,A Room with a View
11428,1992-04-10,Sleepwalkers,Sleepwalkers
10995,1992-01-22,L'Amant,The Lover
871,1968-02-07,Planet of the Apes,Planet of the Apes
13394,2007-11-28,Shrek the Halls,Shrek the Halls
9007,2005-09-16,Just Like Heaven,Just Like Heaven
9361,1992-08-26,The Last of the Mohicans,The Last of the Mohicans
3573,1996-08-02,Emma,Emma
2897,1956-10-17,Around the World in Eighty Days,Around the World in Eighty Days
17365,1974-06-14,The Parallax View,The Parallax View
591,2006-05-17,The Da Vinci Code,The Da Vinci Code
2270,2007-08-09,Stardust,Stardust
253,1973-06-27,Live and Let Die,Live and Let Die
11050,1983-11-20,Terms of Endearment,Terms of Endearment
10539,1996-04-12,James and the Giant Peach,James and the Giant Peach
28295,1965-07-21,I Saw What You Did,I Saw What You Did
387,1981-09-17,Das Boot,Das Boot
903,1967-11-01,Cool Hand Luke,Cool Hand Luke
8012,1995-10-20,Get Shorty,Get Shorty
8741,1998-12-23,The Thin Red Line,The Thin Red Line
856,1988-06-21,Who Framed Roger Rabbit,Who Framed Roger Rabbit
10315,2009-10-23,Fantastic Mr. Fox,Fantastic Mr. Fox
6644,1966-12-17,El Dorado,El Dorado
11866,2004-12-17,Flight of the Phoenix,Flight of the Phoenix
14313,2007-09-28,Feast of Love,Feast of Love
595,1962-12-20,To Kill a Mockingbird,To Kill a Mockingbird
1398,1979-05-25,Сталкер,Stalker
14384,1970-08-12,Soldier Blue,Soldier Blue
627,1996-02-23,Trainspotting,Trainspotting
9833,2004-12-08,The Phantom of the Opera,The Phantom of the Opera
9437,1997-09-29,Kiss the Girls,Kiss the Girls
12774,1989-07-26,Last Exit to Brooklyn,Last Exit to Brooklyn
245,2002-04-26,About a Boy,About a Boy
13310,2008-10-24,Låt den rätte komma in,Let the Right One In
34653,2009-12-11,A Single Man,A Single Man
235,1986-08-08,Stand by Me,Stand by Me
15058,2004-01-20,Speak,Speak
4148,2008-12-19,Revolutionary Road,Revolutionary Road
9062,1970-12-16,Love Story,Love Story
16250,2003-04-13,Love Comes Softly,Love Comes Softly
14326,2008-09-26,Nights in Rodanthe,Nights in Rodanthe
2637,2002-01-25,The Mothman Prophecies,The Mothman Prophecies
14257,1971-12-08,La Folie des grandeurs,Delusions of Grandeur
10644,1988-02-05,The Unbearable Lightness of Being,The Unbearable Lightness of Being
31685,1939-12-29,The Hunchback of Notre Dame,The Hunchback of Notre Dame
3084,1939-04-07,Wuthering Heights,Wuthering Heights
2135,2002-03-04,The Time Machine,The Time Machine
7345,2007-12-26,There Will Be Blood,There Will Be Blood
13188,1951-11-28,Scrooge,Scrooge
3090,1948-01-15,The Treasure of the Sierra Madre,The Treasure of the Sierra Madre
751,1963-06-24,Murder at the Gallop,Murder at the Gallop
1791,2001-09-05,La Pianiste,The Piano Teacher
3112,1955-08-26,The Night of the Hunter,The Night of the Hunter
24418,2009-10-23,Cirque du Freak: The Vampire's Assistant,Cirque du Freak: The Vampire's Assistant
35685,1981-06-29,Lady Chatterley's Lover,Lady Chatterley's Lover
260,1935-06-06,The 39 Steps,The 39 Steps
877,1932-04-09,Scarface,Scarface
524,1995-11-22,Casino,Casino
28769,2004-11-28,A Christmas Carol,A Christmas Carol
9529,1992-10-16,Candyman,Candyman
688,1995-06-02,The Bridges of Madison County,The Bridges of Madison County
6961,2005-02-04,The Wedding Date,The Wedding Date
74402,1942-08-07,L'assassin habite au… 21,The Murderer Lives at Number 21
859,1988-12-21,Dangerous Liaisons,Dangerous Liaisons
1715,1999-12-17,The Cider House Rules,The Cider House Rules
13465,1949-10-05,The Adventures of Ichabod and Mr. Toad,The Adventures of Ichabod and Mr. Toad
11618,1999-07-23,The Haunting,The Haunting
7984,1993-12-12,In the Name of the Father,In the Name of the Father
28761,1990-05-16,"White Hunter, Black Heart","White Hunter, Black Heart"
88751,2008-07-10,Journey to the Center of the Earth,Journey to the Center of the Earth
9009,2005-07-08,Dark Water,Dark Water
10166,1990-05-25,The Witches,The Witches
27932,1974-10-18,Airport 1975,Airport 1975
8999,2005-11-11,Derailed,Derailed
12584,1976-07-21,The Shootist,The Shootist
11560,2002-04-05,High Crimes,High Crimes
322,2003-10-07,Mystic River,Mystic River
4176,1974-11-22,Murder on the Orient Express,Murder on the Orient Express
28426,1942-08-07,Invisible Agent,Invisible Agent
2636,1994-10-07,The Specialist,The Specialist
3009,1962-12-21,Le Procès,The Trial
910,1946-08-23,The Big Sleep,The Big Sleep
2133,2000-06-29,The Perfect Storm,The Perfect Storm
14886,1973-12-11,The Last Detail,The Last Detail
391,1964-09-12,Per un pugno di dollari,A Fistful of Dollars
11007,2003-12-24,Cheaper by the Dozen,Cheaper by the Dozen
12182,2008-10-03,Nick and Norah's Infinite Playlist,Nick and Norah's Infinite Playlist
826,1957-10-11,The Bridge on the River Kwai,The Bridge on the River Kwai
11929,1995-03-24,Dolores Claiborne,Dolores Claiborne
17663,1985-12-01,Anne of Green Gables,Anne of Green Gables
11234,1971-08-01,The Omega Man,The Omega Man
10518,1976-10-08,Marathon Man,Marathon Man
14202,2006-12-09,The Painted Veil,The Painted Veil
30128,2009-09-25,I Hope They Serve Beer in Hell,I Hope They Serve Beer in Hell
184,1997-12-25,Jackie Brown,Jackie Brown
14320,1946-12-26,Great Expectations,Great Expectations
41415,1979-05-04,The Shape of Things to Come,The Shape of Things to Come
11370,2001-09-07,The Musketeer,The Musketeer
29794,1985-08-28,Howling II: Stirba - Werewolf Bitch,Howling II: Stirba - Werewolf Bitch
22649,1932-12-08,A Farewell to Arms,A Farewell to Arms
28752,1961-05-01,The Curse of the Werewolf,The Curse of the Werewolf
17015,1995-05-01,Persuasion,Persuasion
1653,2004-02-06,Diarios de motocicleta,The Motorcycle Diaries
16241,1978-10-05,The Boys from Brazil,The Boys from Brazil
2925,1996-09-20,The First Wives Club,The First Wives Club
9331,1994-08-03,Clear and Present Danger,Clear and Present Danger
43818,1940-07-26,Pride and Prejudice,Pride and Prejudice
3635,2003-12-12,Girl with a Pearl Earring,Girl with a Pearl Earring
31102,1960-05-19,Pollyanna,Pollyanna
6878,1993-02-03,Homeward Bound: The Incredible Journey,Homeward Bound: The Incredible Journey
46315,1970-10-16,Valerie a týden divů,Valerie and Her Week of Wonders
291081,2009-02-28,Red Riding: The Year of Our Lord 1974,Red Riding: The Year of Our Lord 1974
11005,1990-12-04,Awakenings,Awakenings
4464,2003-07-22,Seabiscuit,Seabiscuit
11979,2002-02-10,Queen of the Damned,Queen of the Damned
12113,2008-10-09,Body of Lies,Body of Lies
16619,1980-09-19,Ordinary People,Ordinary People
4192,1978-09-29,Death on the Nile,Death on the Nile
12223,1975-02-12,The Stepford Wives,The Stepford Wives
8619,2003-11-14,Master and Commander: The Far Side of the World,Master and Commander: The Far Side of the World
698,1979-06-26,Moonraker,Moonraker
31052,1988-12-23,The Accidental Tourist,The Accidental Tourist
11197,2003-09-16,Ondskan,Evil
8984,1994-12-09,Disclosure,Disclosure
43899,1935-01-18,"The Personal History, Adventures, Experience, & Observation of David Copperfield the Younger",David Copperfield
29787,1988-07-29,Monkey Shines,Monkey Shines
18937,1998-05-15,Quest for Camelot,Quest for Camelot
43266,1941-10-28,How Green Was My Valley,How Green Was My Valley
3055,1967-12-27,Valley of the Dolls,Valley of the Dolls
1911,1999-08-13,The 13th Warrior,The 13th Warrior
29005,1971-06-24,McCabe & Mrs. Miller,McCabe & Mrs. Miller
68924,1997-02-05,The Ice Storm,The Ice Storm
8913,1989-04-21,Pet Sematary,Pet Sematary
12101,1973-04-18,Soylent Green,Soylent Green
63764,1947-09-22,Le Diable au corps,Devil in the Flesh
15383,1969-09-10,L'Armée des ombres,Army of Shadows
11426,1953-08-28,From Here to Eternity,From Here to Eternity
30072,2002-08-16,Possession,Possession
867,1993-05-21,Sliver,Sliver
282658,1971-12-17,They Call It Murder,They Call It Murder
1259,2006-12-25,Notes on a Scandal,Notes on a Scandal
28431,1952-11-04,The Prisoner of Zenda,The Prisoner of Zenda
1878,1998-05-19,Fear and Loathing in Las Vegas,Fear and Loathing in Las Vegas
20048,2009-02-05,Confessions of a Shopaholic,Confessions of a Shopaholic
302,2003-05-21,Swimming Pool,Swimming Pool
884,1996-07-17,Crash,Crash
28452,1988-02-05,Slugs: muerte viscosa,Slugs
14753,2007-09-14,Silk,Silk
2383,1988-10-21,L'Ours,The Bear
33273,2009-11-06,Celda 211,Cell 211
9779,2005-06-01,The Sisterhood of the Traveling Pants,The Sisterhood of the Traveling Pants
31047,2006-01-15,Jesse Stone: Night Passage,Jesse Stone: Night Passage
575,2001-03-08,Das Experiment,The Experiment
2277,1999-12-17,Bicentennial Man,Bicentennial Man
14328,1973-10-16,The Paper Chase,The Paper Chase
15573,1972-01-13,The Cowboys,The Cowboys
11503,1988-02-05,The Serpent and the Rainbow,The Serpent and the Rainbow
17339,1978-08-16,Force 10 from Navarone,Force 10 from Navarone
9804,1995-07-28,Waterworld,Waterworld
11850,1978-12-20,Invasion of the Body Snatchers,Invasion of the Body Snatchers
14626,2000-05-03,Beau travail,Beau Travail
6639,2007-10-04,Love in the Time of Cholera,Love in the Time of Cholera
61108,1988-07-06,Emmanuelle 6,Emmanuelle 6
121518,1988-05-20,I Saw What You Did,I Saw What You Did
223,1940-03-23,Rebecca,Rebecca
11092,1990-07-27,Presumed Innocent,Presumed Innocent
12611,1978-03-10,The Fury,The Fury
2275,1999-06-18,The General's Daughter,The General's Daughter
865,1987-11-13,The Running Man,The Running Man
11495,1984-05-11,Firestarter,Firestarter
38985,1977-06-24,Sorcerer,Sorcerer
1717,2006-09-10,All the King's Men,All the King's Men
14748,2007-10-28,Boy A,Boy A
63618,1955-09-02,The Left Hand of God,The Left Hand of God
11549,1956-02-05,Invasion of the Body Snatchers,Invasion of the Body Snatchers
16288,1987-05-01,Creepshow 2,Creepshow 2
11298,1981-01-21,The Howling,The Howling
14911,1988-07-21,Bat★21,Bat★21
27331,1973-09-19,Charley Varrick,Charley Varrick
7510,2006-10-27,Running with Scissors,Running with Scissors
10242,1962-10-31,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?
3019,1931-12-24,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde
990,1961-09-25,The Hustler,The Hustler
11064,1985-05-22,Brewster's Millions,Brewster's Millions
2486,2006-12-14,Eragon,Eragon
19,1927-02-06,Metropolis,Metropolis
10949,1948-06-28,Oliver Twist,Oliver Twist
42006,1988-10-10,红高粱,Red Sorghum
2112,1999-02-05,Payback,Payback
28740,2004-08-13,Black Friday,Black Friday
16373,1944-02-24,The Uninvited,The Uninvited
6075,1993-11-10,Carlito's Way,Carlito's Way
5491,2000-05-12,Battlefield Earth,Battlefield Earth
11620,1951-11-08,Quo Vadis,Quo Vadis
16372,1961-12-15,The Innocents,The Innocents
4412,1958-03-11,Les Misérables,Les Misérables
14694,2003-09-11,The Snow Walker,The Snow Walker
291084,2009-02-28,Red Riding: The Year of Our Lord 1980,Red Riding: The Year of Our Lord 1980
9481,1999-11-04,The Bone Collector,The Bone Collector
3175,1975-12-18,Barry Lyndon,Barry Lyndon
9693,2006-09-22,Children of Men,Children of Men
31357,1995-12-22,Waiting to Exhale,Waiting to Exhale
2118,1997-09-19,L.A. Confidential,L.A. Confidential
111485,2003-01-10,You Wish!,You Wish!
9061,1995-02-17,Just Cause,Just Cause
10734,1979-06-22,Escape from Alcatraz,Escape from Alcatraz
138,1931-02-12,Dracula,Dracula
12634,2004-01-30,The Big Bounce,The Big Bounce
26578,1985-01-25,The Falcon and the Snowman,The Falcon and the Snowman
17917,1968-09-26,Oliver!,Oliver!
19101,1995-05-10,A Little Princess,A Little Princess
66027,1969-09-13,Women in Love,Women in Love
10437,1992-12-10,The Muppet Christmas Carol,The Muppet Christmas Carol
25842,1938-12-16,A Christmas Carol,A Christmas Carol
1629,1967-08-30,La Chinoise,La Chinoise
10057,1993-11-11,The Three Musketeers,The Three Musketeers
10329,1995-06-09,Congo,Congo
14696,1953-03-26,雨月物語,Ugetsu
28914,1947-05-22,Repeat Performance,Repeat Performance
9314,1984-11-09,Nineteen Eighty-Four,Nineteen Eighty-Four
45019,1997-10-10,Washington Square,Washington Square
134,2000-08-30,"O Brother, Where Art Thou?","O Brother, Where Art Thou?"
757,1964-03-01,Murder Most Foul,Murder Most Foul
11868,1958-05-22,Dracula,Dracula
37308,1969-03-26,100 Rifles,100 Rifles
119623,1984-02-23,Un amour de Swann,Swann in Love
16672,1964-02-15,砂の女,Woman in the Dunes
31152,1951-12-13,On Dangerous Ground,On Dangerous Ground
26275,2004-05-29,下妻物語,Kamikaze Girls
10312,1998-12-25,Patch Adams,Patch Adams
11889,2001-12-14,Iris,Iris
2926,1973-12-11,The Three Musketeers,The Three Musketeers
11524,1981-03-27,Thief,Thief
31962,1992-01-31,Shining Through,Shining Through
16716,1999-12-05,A Christmas Carol,A Christmas Carol
43236,1957-12-13,Peyton Place,Peyton Place
11307,1982-08-13,The World According to Garp,The World According to Garp
14170,1988-06-03,Funny Farm,Funny Farm
26320,2009-08-26,Taking Woodstock,Taking Woodstock
32081,1984-06-22,The Pope of Greenwich Village,The Pope of Greenwich Village
1714,1966-09-07,Fahrenheit 451,Fahrenheit 451
10671,1970-03-25,Airport,Airport
7007,1993-07-30,Rising Sun,Rising Sun
93,1959-07-01,Anatomy of a Murder,Anatomy of a Murder
28391,1928-04-09,Street Angel,Street Angel
11943,1972-09-10,Jeremiah Johnson,Jeremiah Johnson
10110,1987-12-09,Empire of the Sun,Empire of the Sun
7364,2005-04-06,Sahara,Sahara
3176,2000-12-16,バトル・ロワイアル,Battle Royale
9463,1985-12-21,バンパイアハンターD,Vampire Hunter D
2323,1989-04-21,Field of Dreams,Field of Dreams
19840,2009-07-10,"I Love You, Beth Cooper","I Love You, Beth Cooper"
43807,1940-07-05,"All This, and Heaven Too","All This, and Heaven Too"
15927,1984-12-14,A Passage to India,A Passage to India
2043,2001-04-06,Along Came a Spider,Along Came a Spider
4497,1962-04-01,Viridiana,Viridiana
30060,1982-10-01,The Plague Dogs,The Plague Dogs
577,1995-09-22,To Die For,To Die For
12684,1937-01-08,Sabotage,Sabotage
22584,1945-01-20,To Have and Have Not,To Have and Have Not
10223,1998-12-11,A Simple Plan,A Simple Plan
10593,1998-11-20,Il fantasma dell'Opera,The Phantom of the Opera
11222,1977-06-24,Der amerikanische Freund,The American Friend
4235,1969-12-05,Le Clan des Siciliens,The Sicilian Clan
1809,2002-10-11,The Rules of Attraction,The Rules of Attraction
37606,1989-11-17,Valmont,Valmont
49096,1978-09-06,愛の亡霊,Empire of Passion
625,1984-11-23,The Killing Fields,The Killing Fields
25188,1971-10-03,The Last Picture Show,The Last Picture Show
6069,1987-06-12,The Witches of Eastwick,The Witches of Eastwick
11387,1965-02-15,Lord Jim,Lord Jim
228088,2001-12-23,De Superman à Spider-Man: L'aventure des super-héros,Once Upon a Time: The Super Heroes
30177,1945-02-28,A Tree Grows in Brooklyn,A Tree Grows in Brooklyn
293879,1986-12-25,Miss Marple: The Murder at the Vicarage,Miss Marple: The Murder at the Vicarage
7342,2002-11-04,Carrie,Carrie
43436,1949-03-10,Little Women,Little Women
23114,1936-03-06,Little Lord Fauntleroy,Little Lord Fauntleroy
6440,2001-12-18,The Shipping News,The Shipping News
12178,2008-03-07,Miss Pettigrew Lives for a Day,Miss Pettigrew Lives for a Day
192,1986-09-24,The Name of the Rose,The Name of the Rose
35717,1999-05-12,Pola X,Pola X
15394,2003-05-02,Owning Mahowny,Owning Mahowny
590,2002-12-27,The Hours,The Hours
6646,1950-07-19,Treasure Island,Treasure Island
31918,1966-05-25,The Russians Are Coming! The Russians Are Coming!,The Russians Are Coming! The Russians Are Coming!
14455,2003-01-18,壬生義士伝,When the Last Sword Is Drawn
45325,1995-12-22,Tom and Huck,Tom and Huck
42532,1971-07-30,Willard,Willard
10533,1995-10-13,The Scarlet Letter,The Scarlet Letter
50032,2007-09-23,Stuart: A Life Backwards,Stuart: A Life Backwards
3509,2006-07-07,A Scanner Darkly,A Scanner Darkly
43258,1956-11-25,Friendly Persuasion,Friendly Persuasion
51880,2009-11-15,Oscar et la dame rose,Oscar and the Lady in Pink
24634,1981-12-18,Ghost Story,Ghost Story
2134,1960-05-25,The Time Machine,The Time Machine
108132,1965-01-01,House of the Black Death,House of the Black Death
17612,2001-01-21,Lost and Delirious,Lost and Delirious
4480,1986-08-27,Jean de Florette,Jean de Florette
9922,1997-12-25,The Postman,The Postman
